role,bonus,repid,roomid,target,content,trialnum,networkid,stimsetid,partnernum,participantid
speaker,0.09,1,1,tangram_D.png,man holding bowl,4,19,0,0,74
speaker,0.12,1,1,tangram_B.png,guy sitting with mouse nose with hands begging,5,19,0,0,74
speaker,0.21,2,1,tangram_A.png,man with one leg in air,8,19,0,0,76
speaker,0.15,1,1,tangram_A.png,guy with one leg in air lookign abckwards,6,19,0,0,74
speaker,0.18,1,1,tangram_C.png,arms flailing looking down,7,19,0,0,74
speaker,0.24,2,1,tangram_D.png,man standing with bowl out,9,19,0,0,76
speaker,0.27,2,1,tangram_B.png,man begging on ground with big ears,10,19,0,0,76
speaker,0.3,2,1,tangram_C.png,man falling with arms out,11,19,0,0,76
speaker,0.33,3,1,tangram_D.png,Man holding bowl,12,19,0,0,74
speaker,0.39,3,1,tangram_B.png,big ears holding hands out,14,19,0,0,74
speaker,0.36,3,1,tangram_C.png,man falling,13,19,0,0,74
speaker,0.42,3,1,tangram_A.png,one leg in the air,15,19,0,0,74
speaker,0.48,0,2,tangram_A.png,man with one leg in air,1,19,0,1,76
speaker,0.45,0,2,tangram_B.png,man on ground with big ears,0,19,0,1,76
speaker,0.51,0,2,tangram_D.png,man with bowl out,2,19,0,1,76
speaker,0.54,0,2,tangram_C.png,man falling with arms out,3,19,0,1,76
speaker,0.6,1,2,tangram_D.png,standing straight,4,19,0,1,73
speaker,0.63,1,2,tangram_C.png,falling down,5,19,0,1,73
speaker,0.66,1,2,tangram_A.png,kicking leg,6,19,0,1,73
speaker,0.69,2,2,tangram_C.png,man falling,8,19,0,1,76
speaker,0.69,1,2,tangram_B.png,kneeling down,7,19,0,1,73
speaker,0.72,2,2,tangram_B.png,man on knees big ears,9,19,0,1,76
speaker,0.75,2,2,tangram_A.png,man with one leg kicking,10,19,0,1,76
speaker,0.78,2,2,tangram_D.png,man with bowl out,11,19,0,1,76
speaker,0.84,3,2,tangram_B.png,kneeling down,12,19,0,1,73
speaker,0.87,3,2,tangram_D.png,standing straight,13,19,0,1,73
speaker,0.9,3,2,tangram_C.png,falling back,14,19,0,1,73
speaker,0.93,3,2,tangram_A.png,kicking leg,15,19,0,1,73
speaker,0.48,0,3,tangram_D.png,standing straight hand out,0,19,0,1,75
speaker,0.51,0,3,tangram_A.png,kicking,2,19,0,1,75
speaker,0.51,0,3,tangram_C.png,leaning back arms out,1,19,0,1,75
speaker,0.54,1,3,tangram_C.png,slanted with arms out,4,19,0,1,74
speaker,0.54,0,3,tangram_B.png,knealing,3,19,0,1,75
speaker,0.6,1,3,tangram_D.png,holding bowl standing upright,6,19,0,1,74
speaker,0.57,1,3,tangram_A.png,standing on one leg and looking backwards,5,19,0,1,74
speaker,0.63,1,3,tangram_B.png,big ears and begging for something,7,19,0,1,74
speaker,0.75,2,3,tangram_C.png,slanted with arms out,10,19,0,1,75
speaker,0.78,2,3,tangram_B.png,big ears and begging for something,11,19,0,1,75
speaker,0.72,2,3,tangram_A.png,standing on one leg and looking backwards,9,19,0,1,75
speaker,0.78,3,3,tangram_D.png,holding bowl,12,19,0,1,74
speaker,0.84,3,3,tangram_B.png,big ears and begging,14,19,0,1,74
speaker,0.69,2,3,tangram_D.png, holding bowl standing upright,8,19,0,1,75
speaker,0.81,3,3,tangram_C.png,arms out and falling,13,19,0,1,74
speaker,0.87,3,3,tangram_A.png,on one leg and looking to the right,15,19,0,1,74
speaker,0.99,0,4,tangram_D.png,standing straight,1,19,0,2,73
speaker,0.96,0,4,tangram_C.png,falling backward with arms out,0,19,0,2,73
speaker,1.02,0,4,tangram_A.png,kicking leg,2,19,0,2,73
speaker,1.05,0,4,tangram_B.png,kneeling down,3,19,0,2,73
speaker,1.08,1,4,tangram_B.png,big ears and begging for something,6,19,0,2,74
speaker,1.05,1,4,tangram_D.png,standing and holding bowl,5,19,0,2,74
speaker,1.11,1,4,tangram_C.png,slanted to the left and falling,7,19,0,2,74
speaker,1.02,1,4,tangram_A.png,standing with leg out,4,19,0,2,74
speaker,1.2,2,4,tangram_B.png,kneeling down,8,19,0,2,73
speaker,1.26,2,4,tangram_D.png,standing straight,10,19,0,2,73
speaker,1.29,2,4,tangram_A.png,kicking leg,11,19,0,2,73
speaker,1.26,3,4,tangram_D.png,holding bowl,12,19,0,2,74
speaker,1.32,3,4,tangram_C.png,arms out and falling,14,19,0,2,74
speaker,1.23,2,4,tangram_C.png,falling left,9,19,0,2,73
speaker,1.29,3,4,tangram_A.png,kicking leg,13,19,0,2,74
speaker,1.35,3,4,tangram_B.png,begging with big ears,15,19,0,2,74
speaker,0.93,0,5,tangram_C.png,slanted with arms out,0,19,0,2,75
speaker,0.96,0,5,tangram_B.png,kneeling down,1,19,0,2,75
speaker,0.99,0,5,tangram_D.png,standing straight,2,19,0,2,75
speaker,1.17,2,5,tangram_A.png,kick,8,19,0,2,75
speaker,1.02,0,5,tangram_A.png,kicking,3,19,0,2,75
speaker,1.05,1,5,tangram_C.png,"slanted, arms out",4,19,0,2,76
speaker,1.11,1,5,tangram_A.png,kicking,6,19,0,2,76
speaker,1.08,1,5,tangram_B.png,kneeling down,5,19,0,2,76
speaker,1.14,1,5,tangram_D.png,standing straight,7,19,0,2,76
speaker,1.2,2,5,tangram_C.png,lean,9,19,0,2,75
speaker,1.23,2,5,tangram_D.png,straight,10,19,0,2,75
speaker,1.26,2,5,tangram_B.png,kneel,11,19,0,2,75
speaker,1.32,3,5,tangram_B.png,kneeling,13,19,0,2,76
speaker,1.29,3,5,tangram_A.png,kicking,12,19,0,2,76
speaker,1.35,3,5,tangram_D.png,standing straight,14,19,0,2,76
speaker,1.38,3,5,tangram_C.png,slanted,15,19,0,2,76
speaker,0,0,0,tangram_K.png,this looks like a duck with a ball on its head,0,20,2,0,78
listener,0,0,0,tangram_K.png,find the man,0,20,2,0,80
speaker,0,0,0,tangram_K.png,i think you are supposed to choose,0,20,2,0,78
listener,0,0,0,tangram_K.png,looking like the man dancing,0,20,2,0,80
listener,0,0,0,tangram_K.png,i choose the third picture,0,20,2,0,80
speaker,0,0,0,tangram_K.png,pick the one that looks like a duck with a diamond on its head,0,20,2,0,78
listener,0,0,0,tangram_K.png,yes third picture,0,20,2,0,80
listener,0,0,0,tangram_K.png,fourth  picture,0,20,2,0,80
speaker,0,0,0,tangram_K.png,did you click it?,0,20,2,0,78
speaker,0,0,0,tangram_K.png,not on my screen. It's different on my screen ,0,20,2,0,78
listener,0,0,0,tangram_K.png,fourh picture,0,20,2,0,80
speaker,0,0,0,tangram_K.png,you have to click it ,0,20,2,0,78
listener,0,0,0,tangram_H.png,yes,1,20,2,0,80
speaker,0,0,0,tangram_H.png,this looks like a seal balancing a diamond on its nose,1,20,2,0,78
speaker,0,0,0,tangram_H.png,you have to click the picture,1,20,2,0,78
speaker,0,0,0,tangram_J.png,the looks like a diamond on the edge of a cliff,2,20,2,0,78
speaker,0,0,0,tangram_I.png,looks like someone dancing,3,20,2,0,78
listener,0.03,1,0,tangram_K.png,you describe again ,5,20,2,0,78
listener,0,0,0,tangram_I.png,hiu,3,20,2,0,80
listener,0.03,1,0,tangram_J.png,now i am the matcher. you describe the picture,4,20,2,0,78
speaker,0.03,1,0,tangram_K.png,looks like someone is walking,5,20,2,0,80
speaker,0.03,1,0,tangram_J.png,looks like someone sitting,4,20,2,0,80
speaker,0.03,1,0,tangram_J.png,hello,4,20,2,0,80
listener,0.06,1,0,tangram_I.png,you describe,7,20,2,0,78
speaker,0.06,1,0,tangram_I.png,looks some one is shaking his leg,7,20,2,0,80
listener,0.03,1,0,tangram_H.png,you describe ,6,20,2,0,78
speaker,0.03,1,0,tangram_H.png,looks like some one is quiet,6,20,2,0,80
speaker,0.09,2,0,tangram_H.png,looks like someone sitting quietly ,8,20,2,0,78
speaker,0,0,1,tangram_I.png,standing on one leg,0,20,2,0,79
speaker,0.03,0,1,tangram_J.png,pointing ,1,20,2,0,79
speaker,0.06,0,1,tangram_H.png,"solid horizontal block, triangle on right bottom side",2,20,2,0,79
speaker,0.06,0,1,tangram_H.png,*vertical block,2,20,2,0,79
speaker,0.09,0,1,tangram_K.png,two diamond on top of each other,3,20,2,0,79
speaker,0.12,1,1,tangram_J.png,"one diamond on top, pointing to the right",4,20,2,0,77
speaker,0.15,1,1,tangram_H.png,"not pointing, not standing, one diamond on top",5,20,2,0,77
speaker,0.18,1,1,tangram_K.png,"two diamond top, pointing to the right",6,20,2,0,77
speaker,0.27,2,1,tangram_J.png,one diamond head pointing right,9,20,2,0,79
speaker,0.21,1,1,tangram_I.png,standing on one leg,7,20,2,0,77
speaker,0.24,2,1,tangram_K.png,two diamond head,8,20,2,0,79
listener,0,0,0,tangram_G.png,What does the target look like?,0,21,1,0,82
speaker,0,0,0,tangram_G.png,the one with a small triangle sticking out the right bottom side,0,21,1,0,84
speaker,0.04,0,0,tangram_E.png,two triangles sticking out of the top,1,21,1,0,84
speaker,0.08,0,0,tangram_F.png,a sure on top with two triangles sticking out left side,2,21,1,0,84
speaker,0.08,0,0,tangram_F.png,*square on top,2,21,1,0,84
speaker,0.12,0,0,tangram_L.png,square on the very top with a point sticking out of the middle right,3,21,1,0,84
speaker,0.16,1,0,tangram_G.png,"the one that has 2 things on top, one of them is a square the other is like a deformed triangle",4,21,1,0,82
speaker,0.2,1,0,tangram_E.png,the one with 2 triangles on top,5,21,1,0,82
speaker,0.24,1,0,tangram_L.png,square on top and triangle sticking out of the right side,6,21,1,0,82
speaker,0.28,1,0,tangram_F.png,only one square on top with  2 triangles sticking out of the right side,7,21,1,0,82
speaker,0.28,2,0,tangram_E.png,two triangles on top,8,21,1,0,84
speaker,0.32,2,0,tangram_L.png,square on top triangle sticking out middle right,9,21,1,0,84
speaker,0.36,2,0,tangram_G.png,small triangle sticking out bottom right,10,21,1,0,84
speaker,0.4,2,0,tangram_F.png,"square on top, 2 triangles sticking out bottom left",11,21,1,0,84
speaker,0.44,3,0,tangram_E.png,2 triangles on top,12,21,1,0,82
speaker,0.48,3,0,tangram_G.png,small triangle on the bottom right,13,21,1,0,82
speaker,0.52,3,0,tangram_L.png,square on top with triangle sticking out of the right hand side,14,21,1,0,82
speaker,0.56,3,0,tangram_F.png,square on top with 2 triangles sticking out on the left hand side,15,21,1,0,82
speaker,0,0,1,tangram_L.png,it looks like a person praying or on their knees,0,21,1,0,83
speaker,0.04,0,1,tangram_F.png,a person sitting down,1,21,1,0,83
speaker,0.08,0,1,tangram_G.png,has a square an triangle as ears up top,2,21,1,0,83
speaker,0.08,0,1,tangram_E.png,"the one you picked last round, two triangles up top",3,21,1,0,83
speaker,0.12,1,1,tangram_G.png,square on very top left,4,21,1,0,81
speaker,0.16,1,1,tangram_L.png,preying,5,21,1,0,81
speaker,0.2,1,1,tangram_E.png,bunny rabbit ears ,6,21,1,0,81
speaker,0.24,1,1,tangram_F.png,man sitting down ,7,21,1,0,81
speaker,0.28,2,1,tangram_L.png,praying,8,21,1,0,83
speaker,0.32,2,1,tangram_E.png,bunny ears,9,21,1,0,83
speaker,0.36,2,1,tangram_F.png,man sitting,10,21,1,0,83
speaker,0.4,2,1,tangram_G.png,square balancing on head,11,21,1,0,83
speaker,0.44,3,1,tangram_E.png,bunny,12,21,1,0,81
speaker,0.48,3,1,tangram_G.png,square,13,21,1,0,81
speaker,0.52,3,1,tangram_F.png,man sitting,14,21,1,0,81
speaker,0.56,3,1,tangram_L.png,praying,15,21,1,0,81
speaker,0.6,0,2,tangram_F.png,square on top and 2 triangles on the bottom left,0,21,1,1,82
speaker,0.6,0,2,tangram_E.png,2 triangles on top,1,21,1,1,82
speaker,0.64,0,2,tangram_L.png,"square on top with a triangle sticking out of the right, looks like a person standing with their knees bent",2,21,1,1,82
speaker,0.68,0,2,tangram_G.png,small triangle on the bottom right,3,21,1,1,82
speaker,0.72,1,2,tangram_F.png,man sorry,4,21,1,1,81
speaker,0.72,1,2,tangram_F.png,looks like a pan sitting down with a square head,4,21,1,1,81
speaker,0.72,1,2,tangram_E.png,bunny rabbit triangle  ears up top,5,21,1,1,81
speaker,0.8,1,2,tangram_G.png,little triangle bottom right,7,21,1,1,81
speaker,0.76,1,2,tangram_L.png,looks like a person kneeling with arms out praying,6,21,1,1,81
speaker,0.84,2,2,tangram_F.png,the one with only the square head that looks like the person sitting down,8,21,1,1,82
speaker,0.88,2,2,tangram_G.png,small triangle in the bottom right,9,21,1,1,82
speaker,0.92,2,2,tangram_E.png,the one with the 2 triangles on the head,10,21,1,1,82
speaker,0.96,2,2,tangram_L.png,the one that looks like its knees are bent praying,11,21,1,1,82
speaker,1,3,2,tangram_E.png,bunny rabbit ears,12,21,1,1,81
speaker,1.04,3,2,tangram_F.png,man sitting down,13,21,1,1,81
speaker,1.08,3,2,tangram_L.png,person praying,14,21,1,1,81
speaker,1.12,3,2,tangram_G.png,little triangle,15,21,1,1,81
speaker,0.6,0,3,tangram_F.png,"square on top, two triangles sticking out left side",0,21,1,1,84
speaker,0.64,0,3,tangram_E.png,two triangles on top,1,21,1,1,84
speaker,0.68,0,3,tangram_G.png,small triangle sticking out bottom right,2,21,1,1,84
speaker,0.8,1,3,tangram_L.png,looks like a man kneeling or praying,5,21,1,1,83
speaker,0.72,0,3,tangram_L.png,"square on top, triangle sticking out middle right",3,21,1,1,84
speaker,0.76,1,3,tangram_E.png,two triangles up top,4,21,1,1,83
speaker,0.84,1,3,tangram_G.png,triangle sticking out bottom right,6,21,1,1,83
speaker,0.88,1,3,tangram_F.png,man sitting down,7,21,1,1,83
speaker,0.92,2,3,tangram_G.png,small triangle bottom right,8,21,1,1,84
speaker,0.96,2,3,tangram_F.png,looks like man sitting,9,21,1,1,84
speaker,1,2,3,tangram_E.png,two triangles on top,10,21,1,1,84
speaker,1.12,3,3,tangram_G.png,triangle bottom right,13,21,1,1,83
speaker,1.04,2,3,tangram_L.png,"man kneeling, praying",11,21,1,1,84
speaker,1.08,3,3,tangram_F.png,man sitting,12,21,1,1,83
speaker,1.16,3,3,tangram_E.png,two triangles up top,14,21,1,1,83
speaker,1.2,3,3,tangram_L.png,man praying,15,21,1,1,83
speaker,1.28,0,4,tangram_L.png,man kneeling,1,21,1,2,83
speaker,1.24,0,4,tangram_F.png,man sitting down,0,21,1,2,83
speaker,1.32,0,4,tangram_E.png,two triangles up top,2,21,1,2,83
speaker,1.32,1,4,tangram_L.png,man kneeling,4,21,1,2,82
speaker,1.36,0,4,tangram_G.png,triangle sticking out bottom right,3,21,1,2,83
speaker,1.36,1,4,tangram_G.png,small triangle in the bottom right,5,21,1,2,82
speaker,1.4,1,4,tangram_E.png,2 triangles on top,6,21,1,2,82
speaker,1.44,1,4,tangram_F.png,man sitting,7,21,1,2,82
speaker,1.6,2,4,tangram_L.png,man kneeling,9,21,1,2,83
speaker,1.64,2,4,tangram_F.png,man sitting,10,21,1,2,83
speaker,1.56,2,4,tangram_G.png,small triangle bottom right,8,21,1,2,83
speaker,1.68,2,4,tangram_E.png,two triangles up top,11,21,1,2,83
speaker,1.64,3,4,tangram_F.png,sitting down,12,21,1,2,82
speaker,1.68,3,4,tangram_L.png,kneeling,13,21,1,2,82
speaker,1.72,3,4,tangram_E.png,2 triangles on top,14,21,1,2,82
speaker,1.76,3,4,tangram_G.png,small triangle bottom right,15,21,1,2,82
speaker,1.24,0,5,tangram_L.png,"square on top, triangle sticking out of middle right",0,21,1,2,84
speaker,1.28,0,5,tangram_E.png,two triangles on top,1,21,1,2,84
speaker,1.32,0,5,tangram_G.png,small triangle bottom right,2,21,1,2,84
speaker,1.36,0,5,tangram_F.png,looks like man sitting,3,21,1,2,84
speaker,1.36,1,5,tangram_G.png,small trangle bottom right,5,21,1,2,81
speaker,1.4,1,5,tangram_F.png,man sitting down,6,21,1,2,81
speaker,1.44,1,5,tangram_L.png,person praying,7,21,1,2,81
speaker,1.32,1,5,tangram_E.png,2 triangle on top looks like bunny ears,4,21,1,2,81
speaker,1.56,2,5,tangram_F.png,man sitting,8,21,1,2,84
speaker,1.64,2,5,tangram_G.png,triangle bottom right,10,21,1,2,84
speaker,1.64,3,5,tangram_F.png,man sitting,12,21,1,2,81
speaker,1.68,3,5,tangram_G.png,trangle bottom right,13,21,1,2,81
speaker,1.72,3,5,tangram_L.png,person praying,14,21,1,2,81
speaker,1.76,3,5,tangram_E.png,bunny rabbit,15,21,1,2,81
speaker,1.6,2,5,tangram_L.png,man praying,9,21,1,2,84
speaker,1.68,2,5,tangram_E.png,two triangles on top,11,21,1,2,84
listener,0,0,0,tangram_C.png,Ready!,0,22,0,0,88
speaker,0,0,0,tangram_C.png,It looks like a person falling backwards (to the left),0,22,0,0,86
listener,0.04,0,0,tangram_B.png,I'm ready!,1,22,0,0,88
speaker,0.04,0,0,tangram_B.png,It looks like a person kneeling to the right and throwing up in a bowl,1,22,0,0,86
speaker,0.08,0,0,tangram_D.png,a person facing left standing up holding a bowl out,2,22,0,0,86
speaker,0.12,0,0,tangram_A.png,a person dancing? kicking one left out ,3,22,0,0,86
speaker,0.16,1,0,tangram_C.png,Looks like a person falling over to the left,4,22,0,0,88
speaker,0.2,1,0,tangram_B.png,Someone kneeling down on their knees,5,22,0,0,88
speaker,0.24,1,0,tangram_D.png,Someone standing completely straight up holding their hand out,6,22,0,0,88
speaker,0.28,1,0,tangram_A.png,Someone tripping over and falling to the right,7,22,0,0,88
speaker,0.32,2,0,tangram_C.png,Person falling to the left,8,22,0,0,86
speaker,0.36,2,0,tangram_A.png,Person tripping and falling to the right,9,22,0,0,86
speaker,0.4,2,0,tangram_B.png,kneeling person,10,22,0,0,86
speaker,0.44,2,0,tangram_D.png,standing person,11,22,0,0,86
speaker,0.48,3,0,tangram_B.png,Person kneeling,12,22,0,0,88
speaker,0.52,3,0,tangram_C.png,Person falling to the left,13,22,0,0,88
speaker,0.56,3,0,tangram_A.png,Person stumbling back to the right,14,22,0,0,88
speaker,0.6,3,0,tangram_D.png,Person standing straight up,15,22,0,0,88
speaker,0,0,1,tangram_A.png,walking man,0,22,0,0,85
speaker,0.04,0,1,tangram_B.png,kneeling woman,1,22,0,0,85
speaker,0.08,0,1,tangram_C.png,flying man,2,22,0,0,85
speaker,0.12,0,1,tangram_D.png,pointing man,3,22,0,0,85
speaker,0.16,1,1,tangram_A.png,walking man,4,22,0,0,87
speaker,0.2,1,1,tangram_B.png,kneeling,5,22,0,0,87
speaker,0.24,1,1,tangram_C.png,flying,6,22,0,0,87
speaker,0.28,1,1,tangram_D.png,pointing,7,22,0,0,87
speaker,0.32,2,1,tangram_C.png,flying,8,22,0,0,85
speaker,0.36,2,1,tangram_A.png,walking,9,22,0,0,85
speaker,0.4,2,1,tangram_B.png,kneeling,10,22,0,0,85
speaker,0.44,2,1,tangram_D.png,pointing,11,22,0,0,85
speaker,0.48,3,1,tangram_C.png,flying,12,22,0,0,87
speaker,0.52,3,1,tangram_D.png,pointing,13,22,0,0,87
speaker,0.56,3,1,tangram_A.png,walking,14,22,0,0,87
speaker,0.6,3,1,tangram_B.png,kneeling,15,22,0,0,87
speaker,0.64,0,2,tangram_C.png,flying,0,22,0,1,85
speaker,0.68,0,2,tangram_B.png,kneeling,1,22,0,1,85
speaker,0.72,0,2,tangram_D.png,pointing,2,22,0,1,85
speaker,0.8,1,2,tangram_C.png,flying,4,22,0,1,88
speaker,0.88,1,2,tangram_D.png,pointing,6,22,0,1,88
speaker,0.76,0,2,tangram_A.png,walking,3,22,0,1,85
speaker,0.84,1,2,tangram_B.png,kneeling,5,22,0,1,88
speaker,0.92,1,2,tangram_A.png,walking,7,22,0,1,88
speaker,0.96,2,2,tangram_D.png,pointing,8,22,0,1,85
speaker,1,2,2,tangram_B.png,kneeling,9,22,0,1,85
speaker,1.04,2,2,tangram_A.png,walking,10,22,0,1,85
speaker,1.08,2,2,tangram_C.png,flying,11,22,0,1,85
speaker,1.12,3,2,tangram_B.png,kneeling,12,22,0,1,88
speaker,1.16,3,2,tangram_C.png,flying,13,22,0,1,88
speaker,1.2,3,2,tangram_D.png,pointing,14,22,0,1,88
speaker,1.24,3,2,tangram_A.png,walking,15,22,0,1,88
speaker,0.64,0,3,tangram_B.png,Looks like a person kneeling facing the right,0,22,0,1,86
speaker,0.68,0,3,tangram_D.png,A person standing up facing the left,1,22,0,1,86
speaker,0.8,1,3,tangram_B.png,kneeling person,4,22,0,1,87
speaker,0.84,1,3,tangram_C.png,falling person,5,22,0,1,87
speaker,0.72,0,3,tangram_C.png,A person falling backwards to the left,2,22,0,1,86
speaker,0.76,0,3,tangram_A.png,A person dancing or tripping to the right,3,22,0,1,86
speaker,0.92,1,3,tangram_D.png,man pointing left,7,22,0,1,87
speaker,0.88,1,3,tangram_A.png,dancing person,6,22,0,1,87
speaker,0.96,2,3,tangram_B.png,kneeling person,8,22,0,1,86
speaker,1.04,2,3,tangram_C.png,falling person,10,22,0,1,86
speaker,1.12,3,3,tangram_B.png,kneeling,12,22,0,1,87
speaker,1.16,3,3,tangram_A.png,dancing,13,22,0,1,87
speaker,1.2,3,3,tangram_C.png,falling,14,22,0,1,87
speaker,1.24,3,3,tangram_D.png,pointing,15,22,0,1,87
speaker,1,2,3,tangram_A.png,dancing person,9,22,0,1,86
speaker,1.08,2,3,tangram_D.png,standing pointing left person,11,22,0,1,86
speaker,1.28,0,4,tangram_C.png,someone flying or falling to the left,0,22,0,2,88
speaker,1.36,0,4,tangram_D.png,standing and pointing,2,22,0,2,88
speaker,1.48,1,4,tangram_B.png,kneeling,5,22,0,2,87
speaker,1.32,0,4,tangram_A.png,someone walking or stumbling,1,22,0,2,88
speaker,1.4,0,4,tangram_B.png,kneeling,3,22,0,2,88
speaker,1.44,1,4,tangram_C.png,flying,4,22,0,2,87
speaker,1.52,1,4,tangram_D.png,pointing,6,22,0,2,87
speaker,1.56,1,4,tangram_A.png,walking,7,22,0,2,87
speaker,1.6,2,4,tangram_C.png,flying,8,22,0,2,88
speaker,1.68,2,4,tangram_B.png,kneeling,10,22,0,2,88
speaker,1.76,3,4,tangram_B.png,kneeling,12,22,0,2,87
speaker,1.84,3,4,tangram_C.png,flying,14,22,0,2,87
speaker,1.64,2,4,tangram_D.png,pointing,9,22,0,2,88
speaker,1.72,2,4,tangram_A.png,walking,11,22,0,2,88
speaker,1.8,3,4,tangram_D.png,pointing,13,22,0,2,87
speaker,1.88,3,4,tangram_A.png,walking,15,22,0,2,87
speaker,1.28,0,5,tangram_B.png,a person kneeling looking to the right,0,22,0,2,86
speaker,1.32,0,5,tangram_C.png,person falling to the left,1,22,0,2,86
speaker,1.36,0,5,tangram_D.png,person standing pointing to the left,2,22,0,2,86
speaker,1.4,0,5,tangram_A.png,dancing or tripping person,3,22,0,2,86
speaker,1.44,1,5,tangram_B.png,kneeling to right,4,22,0,2,85
speaker,1.48,1,5,tangram_A.png,walking to left,5,22,0,2,85
speaker,1.52,1,5,tangram_D.png,pointing left,6,22,0,2,85
speaker,1.56,1,5,tangram_C.png,tripping and falling left,7,22,0,2,85
speaker,1.64,2,5,tangram_A.png,walking left or dancing,9,22,0,2,86
speaker,1.76,3,5,tangram_D.png,pointing left,12,22,0,2,85
speaker,1.6,2,5,tangram_B.png,kneeling to the right,8,22,0,2,86
speaker,1.68,2,5,tangram_D.png,standing pointing left,10,22,0,2,86
speaker,1.72,2,5,tangram_C.png,falling backwards to left,11,22,0,2,86
speaker,1.8,3,5,tangram_C.png,falling left,13,22,0,2,85
speaker,1.84,3,5,tangram_B.png,kneeling right,14,22,0,2,85
speaker,1.88,3,5,tangram_A.png,walking left,15,22,0,2,85
listener,0,0,0,tangram_A.png,hello,0,23,0,0,92
speaker,0,0,0,tangram_A.png,the picture looks like it is marching with a bird head,0,23,0,0,91
listener,0,0,1,tangram_A.png,hello,0,23,0,0,89
listener,0,0,0,tangram_H.png,hi,0,24,2,0,95
speaker,0,0,0,tangram_H.png,Silent meditation ,0,24,2,0,93
speaker,0.04,0,0,tangram_I.png,Freaky stance,1,24,2,0,93
speaker,0.08,0,0,tangram_J.png,Standing with both hands raised ,2,24,2,0,93
listener,0.12,0,0,tangram_K.png,"it's the same shapes, right? so we have silent meditation, freaky stance, standing with both hands raised, and #4",3,24,2,0,95
speaker,0.12,0,0,tangram_K.png,Praying with hands stretched ,3,24,2,0,93
speaker,0.16,1,0,tangram_J.png,standing with both hands stretched,4,24,2,0,95
speaker,0.16,1,0,tangram_J.png,right angle in the bottom left corner,4,24,2,0,95
speaker,0.2,1,0,tangram_I.png,freaky stance,5,24,2,0,95
speaker,0.24,1,0,tangram_H.png,silent meditation,6,24,2,0,95
speaker,0.28,1,0,tangram_K.png,praying,7,24,2,0,95
speaker,0.32,2,0,tangram_H.png,Meditation ,8,24,2,0,93
speaker,0.36,2,0,tangram_I.png,Funky,9,24,2,0,93
speaker,0.4,2,0,tangram_K.png,Praying ,10,24,2,0,93
speaker,0.44,2,0,tangram_J.png,Standing arms stretched ,11,24,2,0,93
speaker,0.48,3,0,tangram_H.png,meditation,12,24,2,0,95
speaker,0.52,3,0,tangram_J.png,standing,13,24,2,0,95
speaker,0.56,3,0,tangram_I.png,funk,14,24,2,0,95
speaker,0.6,3,0,tangram_K.png,prayer,15,24,2,0,95
speaker,0,0,1,tangram_K.png,begger,0,24,2,0,96
speaker,0.04,0,1,tangram_J.png,fat with hand up,1,24,2,0,96
speaker,0.08,0,1,tangram_H.png,fat no limbs,2,24,2,0,96
speaker,0.12,0,1,tangram_I.png,kicking,3,24,2,0,96
speaker,0.16,1,1,tangram_H.png,fat no limbs,4,24,2,0,94
speaker,0.2,1,1,tangram_K.png,beggar,5,24,2,0,94
speaker,0.24,1,1,tangram_I.png,kicking,6,24,2,0,94
speaker,0.56,3,1,tangram_H.png,no limbs,14,24,2,0,94
speaker,0.6,3,1,tangram_J.png,fat with hands up,15,24,2,0,94
speaker,0.28,1,1,tangram_J.png,fat with hand up,7,24,2,0,94
speaker,0.32,2,1,tangram_K.png,beggar,8,24,2,0,96
speaker,0.36,2,1,tangram_H.png,no limbs,9,24,2,0,96
speaker,0.4,2,1,tangram_I.png,kicker,10,24,2,0,96
speaker,0.44,2,1,tangram_J.png,fat hand up,11,24,2,0,96
speaker,0.48,3,1,tangram_K.png,beggar,12,24,2,0,94
speaker,0.52,3,1,tangram_I.png,kicking,13,24,2,0,94
listener,0.64,0,2,tangram_I.png,hello,0,24,2,1,95
speaker,0.68,0,2,tangram_H.png,fat no limbs,1,24,2,1,96
speaker,0.84,1,2,tangram_K.png,beg,5,24,2,1,95
speaker,0.64,0,2,tangram_I.png,kicking,0,24,2,1,96
speaker,0.72,0,2,tangram_K.png,begging,2,24,2,1,96
speaker,0.76,0,2,tangram_J.png,fat with hand up,3,24,2,1,96
speaker,0.8,1,2,tangram_I.png,kick,4,24,2,1,95
speaker,0.88,1,2,tangram_H.png,fat no hand,6,24,2,1,95
speaker,0.92,1,2,tangram_J.png,fat one hand,7,24,2,1,95
speaker,0.96,2,2,tangram_H.png,fat no hands,8,24,2,1,96
speaker,1,2,2,tangram_J.png,fat with hand,9,24,2,1,96
speaker,1.04,2,2,tangram_I.png,kicking,10,24,2,1,96
speaker,1.12,3,2,tangram_I.png,kick,12,24,2,1,95
speaker,1.16,3,2,tangram_J.png,fat one hand,13,24,2,1,95
speaker,1.08,2,2,tangram_K.png,beggar,11,24,2,1,96
speaker,1.2,3,2,tangram_K.png,beg,14,24,2,1,95
speaker,1.24,3,2,tangram_H.png,fat no,15,24,2,1,95
speaker,0.76,0,3,tangram_J.png,Arms stretched ,3,24,2,1,93
speaker,0.64,0,3,tangram_K.png,Pray,0,24,2,1,93
speaker,0.68,0,3,tangram_I.png,Dance,1,24,2,1,93
speaker,0.72,0,3,tangram_H.png,Kneel,2,24,2,1,93
speaker,0.8,1,3,tangram_H.png,kneel,4,24,2,1,94
